ID	choice	tt1	tt2	tc1	tc2	sex	age	nrcars
3185	2	40	30	2.86	2.93	2	40	2
3185	1	50	40	1.56	2.86	2	40	2
3185	2	55	40	2.86	3.64	2	40	2
3185	1	30	40	2.86	2.54	2	40	2
3185	1	40	25	0.13	2.86	2	40	2
3185	2	40	55	2.86	1.43	2	40	2
3185	2	40	50	3.71	2.86	2	40	2
3185	2	25	40	5.79	2.86	2	40	2
3188	1	12	15	1.3	1.11	1	40	2
3188	1	9	12	1.37	1.3	1	40	2
3188	2	7	12	1.3	0.33	1	40	2
3188	2	17	12	1.11	1.3	1	40	2
3188	1	12	7	1.3	2.73	1	40	2
3188	2	12	17	1.82	1.3	1	40	2
3188	1	15	12	1.3	1.69	1	40	2
3214	2	15	12	0.78	0.85	2	63	2
3214	2	20	15	0.78	1.3	2	63	2
3214	1	12	15	0.78	0.72	2	63	2
3214	2	15	10	0.13	0.78	2	63	2
3214	1	15	20	0.78	0.65	2	63	2
3214	2	18	15	0.52	0.78	2	63	2
3214	2	10	15	1.95	0.78	2	63	2
3214	2	15	18	1.24	0.78	2	63	2
3220	1	35	38	3.51	3.32	2	28	2
3220	1	35	50	4.94	3.51	2	28	2
3220	1	32	35	3.64	3.51	2	28	2
3220	2	50	35	2.73	3.51	2	28	2
3220	1	35	20	3.51	10.01	2	28	2
3220	2	20	35	3.51	0.59	2	28	2
3220	2	38	35	3.51	3.9	2	28	2
3220	2	35	32	3.45	3.51	2	28	2
3225	1	60	40	9.75	12.81	2	33	3
3225	2	40	60	9.75	4.1	2	33	3
3225	1	80	60	7.8	9.75	2	33	3
3225	1	65	60	9.75	10.08	2	33	3
3225	1	60	55	9.62	9.75	2	33	3
3225	1	55	60	9.82	9.75	2	33	3
3225	2	60	80	10.4	9.75	2	33	3
3225	2	60	65	9.75	9.23	2	33	3
3229	2	240	300	55.25	44.85	1	72	2
3229	2	240	180	52	55.25	1	72	2
3229	1	220	240	55.25	53.76	1	72	2
3229	1	300	240	55.25	70.85	1	72	2
3229	2	240	220	55.25	57.66	1	72	2
3229	1	240	260	55.9	55.25	1	72	2
3229	2	260	240	55.06	55.25	1	72	2
3229	1	180	240	61.1	55.25	1	72	2
3236	2	62	82	6.37	0.72	1	41	2
3236	2	62	42	4.42	6.37	1	41	2
3236	1	62	72	6.44	6.37	1	41	2
3236	1	52	62	6.37	5.2	1	41	2
3236	2	72	62	6.18	6.37	1	41	2
3236	1	82	62	6.37	8.97	1	41	2
3236	1	42	62	7.02	6.37	1	41	2
3236	2	62	52	6.37	7.02	1	41	2
3249	1	7	12	0.52	0.13	1	46	3
3249	1	7	10	0.65	0.52	1	46	3
3249	1	2	7	1.04	0.52	1	46	3
3249	2	7	2	0.26	0.52	1	46	3
3249	1	12	7	0.52	2.02	1	46	3
3249	1	4	7	0.52	0.26	1	46	3
3249	2	7	4	0.52	1.04	1	46	3
3251	1	60	80	10.66	9.56	1	48	2
3251	2	40	60	15.02	10.66	1	48	2
3251	2	80	60	10.66	12.61	1	48	2
3251	2	63	60	10.4	10.66	1	48	2
3251	2	60	40	6.76	10.66	1	48	2
3251	2	60	57	10.66	10.79	1	48	2
3251	1	60	63	10.99	10.66	1	48	2
3271	2	45	40	6.37	6.7	1	33	2
3271	1	30	45	7.02	6.37	1	33	2
3271	1	60	45	6.37	9.3	1	33	2
3271	2	40	45	6.37	5.85	1	33	2
3271	2	45	30	5.2	6.37	1	33	2
3271	1	45	50	6.44	6.37	1	33	2
3271	2	45	60	6.37	2.15	1	33	2
3271	2	50	45	6.24	6.37	1	33	2
3277	1	25	30	2.47	2.08	2	39	3
3277	2	30	25	2.47	3.06	2	39	3
3277	1	15	25	2.47	0.52	2	39	3
3277	1	25	15	2.47	5.72	2	39	3
3277	1	20	25	2.6	2.47	2	39	3
3277	2	35	25	1.95	2.47	2	39	3
3277	1	25	35	3.32	2.47	2	39	3
3277	2	25	20	2.41	2.47	2	39	3
3278	2	12	15	0.26	0.13	1	38	2
3278	1	15	12	0.26	0.59	1	38	2
3278	1	17	12	0.13	0.26	1	38	2
3278	2	7	12	0.26	0.13	1	38	2
3278	1	12	7	0.26	2.15	1	38	2
3278	2	9	12	0.39	0.26	1	38	2
3278	2	12	17	0.78	0.26	1	38	2
3278	2	12	9	0.2	0.26	1	38	2
3282	1	105	110	9.88	9.82	2	67	2
3282	2	100	105	10.66	9.88	2	67	2
3282	1	105	85	9.88	11.83	2	67	2
3282	1	110	105	9.88	10.01	2	67	2
3282	2	85	105	9.88	8.78	2	67	2
3282	1	105	100	9.43	9.88	2	67	2
3282	2	105	125	14.63	9.88	2	67	2
3282	1	125	105	5.98	9.88	2	67	2
3285	2	90	70	12.74	13.07	1	57	3
3285	2	110	90	10.34	12.74	1	57	3
3285	2	60	90	18.59	12.74	1	57	3
3285	1	90	110	14.04	12.74	1	57	3
3285	1	90	120	12.74	10.47	1	57	3
3285	1	70	90	12.74	11.9	1	57	3
3285	1	90	60	1.37	12.74	1	57	3
3285	2	120	90	12.74	14.37	1	57	3
3287	1	25	28	2.47	2.15	1	36	2
3287	1	22	25	2.54	2.47	1	36	2
3287	2	28	25	2.47	2.73	1	36	2
3287	2	20	25	2.47	1.04	1	36	2
3287	2	25	22	2.34	2.47	1	36	2
3287	2	25	20	2.47	3.32	1	36	2
3287	1	25	30	2.67	2.47	1	36	2
3287	2	30	25	2.02	2.47	1	36	2
3299	1	105	135	18.07	15.8	1	48	2
3299	1	85	105	18.07	17.62	1	48	2
3299	2	105	85	18.07	18.27	1	48	2
3299	2	135	105	18.07	19.05	1	48	2
3299	1	105	125	19.37	18.07	1	48	2
3299	2	125	105	15.47	18.07	1	48	2
3299	2	75	105	23.92	18.07	1	48	2
3299	1	105	75	10.92	18.07	1	48	2
3300	2	25	20	2.08	2.21	1	29	2
3300	1	20	25	2.08	2.02	1	29	2
3300	2	25	30	2.86	2.08	1	29	2
3300	1	25	15	0.13	2.08	1	29	2
3300	2	35	25	2.08	3.06	1	29	2
3300	2	30	25	1.76	2.08	1	29	2
3300	2	15	25	4.88	2.08	1	29	2
3300	1	25	35	2.08	1.56	1	29	2
3301	2	35	50	3.38	0.13	2	39	3
3301	1	35	38	3.45	3.38	2	39	3
3301	1	35	20	2.21	3.38	2	39	3
3301	1	35	32	3.38	3.58	2	39	3
3301	1	50	35	3.38	5.98	2	39	3
3301	2	38	35	3.32	3.38	2	39	3
3301	2	20	35	4.03	3.38	2	39	3
3301	2	32	35	3.38	2.99	2	39	3
3308	2	25	30	4.94	4.42	1	42	3
3308	1	25	20	3.32	4.94	1	42	3
3308	2	20	25	5.72	4.94	1	42	3
3308	1	25	28	5.14	4.94	1	42	3
3308	2	30	25	4.94	5.2	1	42	3
3308	1	28	25	4.55	4.94	1	42	3
3308	1	22	25	4.94	4.81	1	42	3
3321	2	100	80	16.64	18.59	1	46	3
3321	2	120	100	12.74	16.64	1	46	3
3321	2	100	120	21.84	16.64	1	46	3
3321	1	90	100	18.4	16.64	1	46	3
3321	2	100	90	15.86	16.64	1	46	3
3321	1	100	110	16.64	16.51	1	46	3
3321	1	80	100	16.64	15.54	1	46	3
3321	2	110	100	16.64	16.97	1	46	3
3336	1	75	70	6.37	6.96	1	48	3
3336	2	80	75	6.31	6.37	1	48	3
3336	2	65	75	7.22	6.37	1	48	3
3336	2	75	85	6.37	4.88	1	48	3
3336	1	75	65	5.85	6.37	1	48	3
3336	1	85	75	6.37	10.14	1	48	3
3336	2	70	75	6.37	5.98	1	48	3
3336	1	75	80	6.57	6.37	1	48	3
3343	1	12	15	1.56	1.04	1	38	2
3343	1	9	12	1.63	1.56	1	38	2
3343	2	7	12	1.56	0.07	1	38	2
3343	2	12	9	1.43	1.56	1	38	2
3343	2	15	12	1.56	1.76	1	38	2
3343	2	17	12	1.17	1.56	1	38	2
3343	1	12	7	1.56	2.54	1	38	2
3343	1	12	17	1.82	1.56	1	38	2
3383	1	33	18	7.15	10.4	1	62	2
3383	1	33	48	8.45	7.15	1	62	2
3383	1	33	36	7.15	6.89	1	62	2
3383	1	30	33	7.22	7.15	1	62	2
3383	2	36	33	7.15	7.54	1	62	2
3383	2	48	33	6.37	7.15	1	62	2
3383	2	18	33	7.15	4.88	1	62	2
3383	2	33	30	7.09	7.15	1	62	2
3422	2	7	12	0.65	0.39	2	35	2
3422	2	7	4	0.65	0.72	2	35	2
3422	2	7	10	1.04	0.65	2	35	2
3422	1	12	7	0.65	1.17	2	35	2
3422	1	7	2	0.13	0.65	2	35	2
3422	1	4	7	0.65	0.59	2	35	2
3422	2	2	7	1.95	0.65	2	35	2
3422	1	10	7	0.39	0.65	2	35	2
3449	1	55	60	6.76	6.63	1	29	2
3449	2	60	55	6.76	6.83	1	29	2
3449	2	55	40	6.76	7.54	1	29	2
3449	1	50	55	7.09	6.76	1	29	2
3449	1	70	55	2.54	6.76	1	29	2
3449	2	40	55	6.76	5.46	1	29	2
3449	1	55	50	5.98	6.76	1	29	2
3449	2	55	70	9.36	6.76	1	29	2
3451	2	20	25	3.12	2.47	1	28	3
3451	2	23	20	3.06	3.12	1	28	3
3451	1	20	17	3.12	3.45	1	28	3
3451	2	17	20	3.12	2.86	1	28	3
3451	1	25	20	3.12	4.42	1	28	3
3451	1	20	23	3.19	3.12	1	28	3
3451	2	20	15	2.99	3.12	1	28	3
3451	2	15	20	3.58	3.12	1	28	3
3452	1	60	63	9.75	9.49	2	44	3
3452	1	63	60	9.75	10.08	2	44	3
3452	2	80	60	9.1	9.75	2	44	3
3452	2	40	60	9.75	6.7	2	44	3
3452	1	57	60	9.82	9.75	2	44	3
3452	2	60	80	11.7	9.75	2	44	3
3452	1	60	40	9.75	18.4	2	44	3
3457	2	120	115	18.33	18.79	1	40	2
3457	1	100	120	19.44	18.33	1	40	2
3457	2	120	140	18.33	12.68	1	40	2
3457	2	115	120	18.33	17.49	1	40	2
3457	1	120	125	18.4	18.33	1	40	2
3457	2	125	120	18.2	18.33	1	40	2
3457	1	140	120	18.33	22.23	1	40	2
3457	2	120	100	16.38	18.33	1	40	2
3462	2	60	75	5.85	5.07	2	46	2
3462	1	75	60	5.85	7.15	2	46	2
3462	1	55	60	5.85	5.79	2	46	2
3462	2	45	60	10.08	5.85	2	46	2
3462	1	60	45	4.03	5.85	2	46	2
3462	2	60	65	6.37	5.85	2	46	2
3462	2	60	55	5.85	5.98	2	46	2
3462	1	65	60	5.46	5.85	2	46	2
3464	1	12	17	0.52	0.13	2	51	2
3464	1	9	12	0.52	0.46	2	51	2
3464	2	15	12	0.13	0.52	2	51	2
3464	2	12	7	0.13	0.52	2	51	2
3464	1	12	15	0.72	0.52	2	51	2
3464	2	17	12	0.52	0.72	2	51	2
3464	2	7	12	1.3	0.52	2	51	2
3464	2	12	9	0.52	0.59	2	51	2
3478	2	40	35	4.29	4.75	2	40	1
3478	1	40	45	4.36	4.29	2	40	1
3478	2	40	55	4.29	1.04	2	40	1
3478	1	25	40	4.94	4.29	2	40	1
3478	2	40	25	2.86	4.29	2	40	1
3478	2	35	40	4.29	3.51	2	40	1
3478	2	45	40	4.16	4.29	2	40	1
3478	1	55	40	4.29	7.22	2	40	1
3479	1	480	485	19.5	19.37	2	55	2
3479	2	480	510	25.35	19.5	2	55	2
3479	2	475	480	19.96	19.5	2	55	2
3479	1	480	450	19.5	21.13	2	55	2
3479	2	450	480	19.5	16.58	2	55	2
3479	1	480	475	18.66	19.5	2	55	2
3479	1	510	480	8.13	19.5	2	55	2
3479	2	485	480	19.5	19.57	2	55	2
3481	1	25	30	1.95	1.69	1	64	2
3481	1	25	28	2.41	1.95	1	64	2
3481	2	30	25	1.95	2.47	1	64	2
3481	2	25	22	1.95	2.08	1	64	2
3481	1	22	25	1.95	1.89	1	64	2
3481	1	25	20	1.11	1.95	1	64	2
3481	2	20	25	3.38	1.95	1	64	2
3481	2	28	25	1.69	1.95	1	64	2
3495	1	50	65	5.85	4.68	2	62	2
3495	2	70	50	4.75	5.85	2	62	2
3495	1	65	50	5.85	7.8	2	62	2
3495	1	35	50	6.18	5.85	2	62	2
3495	1	50	30	5.85	11.51	2	62	2
3495	2	50	35	5.72	5.85	2	62	2
3495	2	30	50	5.85	1.95	2	62	2
3495	1	50	70	7.8	5.85	2	62	2
3497	1	36	31	2.6	2.93	2	34	3
3497	2	36	46	2.6	0.13	2	34	3
3497	1	36	41	2.67	2.6	2	34	3
3497	2	31	36	2.6	2.02	2	34	3
3497	1	36	26	1.63	2.6	2	34	3
3497	2	41	36	2.41	2.6	2	34	3
3497	1	26	36	3.12	2.6	2	34	3
3497	1	46	36	2.6	4.1	2	34	3
3499	2	30	27	3.9	3.97	1	71	3
3499	2	30	20	2.41	3.9	1	71	3
3499	2	20	30	8.26	3.9	1	71	3
3499	1	30	40	3.9	3.45	1	71	3
3499	1	27	30	3.9	3.84	1	71	3
3499	2	33	30	3.64	3.9	1	71	3
3499	1	30	33	4.29	3.9	1	71	3
3499	2	40	30	3.9	4.75	1	71	3
3502	2	25	35	1.95	1.11	1	59	2
3502	1	25	15	0.13	1.95	1	59	2
3502	2	35	25	1.95	2.28	1	59	2
3502	1	30	25	1.37	1.95	1	59	2
3502	2	25	20	1.95	2.02	1	59	2
3502	1	20	25	1.95	1.82	1	59	2
3502	2	25	30	2.28	1.95	1	59	2
3502	2	15	25	3.9	1.95	1	59	2
3514	1	9	4	0.26	2.15	1	56	2
3514	2	4	9	0.26	0.13	1	56	2
3514	2	14	9	0.13	0.26	1	56	2
3514	2	6	9	0.39	0.26	1	56	2
3514	1	12	9	0.26	0.78	1	56	2
3514	2	9	12	0.26	0.13	1	56	2
3514	2	9	14	0.72	0.26	1	56	2
3525	1	12	7	0.26	0.39	1	62	2
3525	1	12	9	0.13	0.26	1	62	2
3525	2	9	12	0.52	0.26	1	62	2
3525	1	12	15	0.26	0.2	1	62	2
3525	1	7	12	0.26	0.13	1	62	2
3525	2	17	12	0.13	0.26	1	62	2
3525	2	15	12	0.26	0.33	1	62	2
3525	2	12	17	0.85	0.26	1	62	2
3535	2	20	17	2.08	2.15	1	36	3
3535	2	20	25	2.08	1.89	1	36	3
3535	2	20	23	2.47	2.08	1	36	3
3535	2	15	20	3.97	2.08	1	36	3
3535	1	20	15	1.24	2.08	1	36	3
3535	1	25	20	2.08	2.47	1	36	3
3535	1	23	20	1.89	2.08	1	36	3
3553	1	20	15	2.08	2.28	2	46	2
3553	1	25	20	0.2	2.08	2	46	2
3553	1	20	17	1.69	2.08	2	46	2
3553	2	20	23	2.08	2.02	2	46	2
3553	2	20	25	2.73	2.08	2	46	2
3553	2	17	20	2.28	2.08	2	46	2
3553	2	15	20	2.08	1.56	2	46	2
3553	2	23	20	2.08	2.15	2	46	2
3602	1	35	20	5.85	10.08	2	50	3
3602	2	35	32	5.79	5.85	2	50	3
3602	1	38	35	5.85	6.37	2	50	3
3602	2	20	35	5.85	2.93	2	50	3
3602	2	35	50	7.28	5.85	2	50	3
3602	2	32	35	5.92	5.85	2	50	3
3602	1	50	35	5.2	5.85	2	50	3
3602	2	35	38	5.85	5.59	2	50	3
3604	2	40	55	4.94	3.51	2	40	2
3604	2	40	35	4.94	5.01	2	40	2
3604	1	40	25	0.13	4.94	2	40	2
3604	2	25	40	6.89	4.94	2	40	2
3604	1	35	40	4.94	4.81	2	40	2
3604	2	55	40	4.94	5.72	2	40	2
3604	1	45	40	4.36	4.94	2	40	2
3604	2	40	45	5.4	4.94	2	40	2
3605	1	8	11	0.39	0.2	1	66	2
3605	1	11	8	0.39	0.85	1	66	2
3605	2	8	5	0.33	0.39	1	66	2
3605	2	8	13	0.78	0.39	1	66	2
3605	1	3	8	0.39	0.13	1	66	2
3605	1	5	8	0.52	0.39	1	66	2
3605	1	8	3	0.39	1.56	1	66	2
3605	2	13	8	0.2	0.39	1	66	2
3612	1	13	8	0.52	1.04	2	47	2
3612	2	13	18	1.63	0.52	2	47	2
3612	1	18	13	0.13	0.52	2	47	2
3612	2	10	13	0.91	0.52	2	47	2
3612	1	13	16	0.52	0.46	2	47	2
3612	1	16	13	0.52	0.59	2	47	2
3612	1	13	10	0.33	0.52	2	47	2
3612	2	8	13	0.52	0.39	2	47	2
3626	1	55	40	7.8	14.3	2	43	2
3626	2	55	60	7.8	7.48	2	43	2
3626	1	60	55	7.8	8.32	2	43	2
3626	2	55	50	7.74	7.8	2	43	2
3626	2	40	55	7.8	5.53	2	43	2
3626	2	55	70	9.23	7.8	2	43	2
3626	2	70	55	7.15	7.8	2	43	2
3626	1	50	55	7.93	7.8	2	43	2
3681	1	15	18	1.04	0.98	1	48	2
3681	1	15	10	1.04	1.56	1	48	2
3681	2	15	20	2.54	1.04	1	48	2
3681	1	20	15	0.2	1.04	1	48	2
3681	2	18	15	1.04	1.11	1	48	2
3681	2	12	15	1.37	1.04	1	48	2
3681	2	10	15	1.04	0.85	1	48	2
3681	1	15	12	0.78	1.04	1	48	2
3695	2	105	85	15.6	17.1	1	54	2
3695	2	105	75	12.68	15.6	1	54	2
3695	2	125	105	15.15	15.6	1	54	2
3695	2	135	105	15.6	21.45	1	54	2
3695	1	85	105	15.6	13	1	54	2
3695	1	105	125	15.93	15.6	1	54	2
3695	1	75	105	17.23	15.6	1	54	2
3695	2	105	135	15.6	7.8	1	54	2
3699	2	110	90	28.6	30.36	1	29	2
3699	2	110	100	27.95	28.6	1	29	2
3699	1	110	120	28.6	28.47	1	29	2
3699	1	100	110	29.77	28.6	1	29	2
3699	2	130	110	24.7	28.6	1	29	2
3699	1	90	110	28.6	27.76	1	29	2
3699	2	120	110	28.6	28.93	1	29	2
3699	2	110	130	36.21	28.6	1	29	2
3701	1	120	123	22.36	22.23	2	51	2
3701	2	120	130	24.12	22.36	2	51	2
3701	1	120	117	22.04	22.36	2	51	2
3701	2	117	120	22.56	22.36	2	51	2
3701	2	110	120	22.36	21.58	2	51	2
3701	2	123	120	22.36	22.43	2	51	2
3701	1	130	120	20.22	22.36	2	51	2
3701	1	120	110	22.36	22.88	2	51	2
3711	2	50	60	4.94	4.16	1	53	2
3711	2	35	50	4.94	2.02	1	53	2
3711	1	65	50	4.16	4.94	1	53	2
3711	2	50	40	4.88	4.94	1	53	2
3711	2	50	65	6.37	4.94	1	53	2
3711	1	60	50	4.94	6.44	1	53	2
3711	1	50	35	4.94	8.52	1	53	2
3711	1	40	50	5.27	4.94	1	53	2
3714	1	60	40	5.33	9.23	1	62	2
3714	2	75	60	5.33	6.31	1	62	2
3714	2	60	75	5.33	2.73	1	62	2
3714	1	60	80	6.44	5.33	1	62	2
3714	2	40	60	5.33	0.98	1	62	2
3714	1	80	60	3.38	5.33	1	62	2
3714	2	60	45	4.68	5.33	1	62	2
3714	1	45	60	5.59	5.33	1	62	2
3720	1	45	35	4.68	6.44	1	30	2
3720	2	45	60	4.68	1.76	1	30	2
3720	2	45	30	4.03	4.68	1	30	2
3720	1	60	45	4.68	10.4	1	30	2
3720	1	35	45	4.68	3.84	1	30	2
3720	1	45	55	4.88	4.68	1	30	2
3720	2	30	45	6.11	4.68	1	30	2
3720	2	55	45	4.55	4.68	1	30	2
3730	2	25	35	2.47	0.98	2	60	3
3730	1	25	28	2.54	2.47	2	60	3
3730	1	25	22	2.47	2.86	2	60	3
3730	1	35	25	2.47	5.72	2	60	3
3730	2	22	25	2.47	2.28	2	60	3
3730	2	15	25	3.32	2.47	2	60	3
3730	1	25	15	2.02	2.47	2	60	3
3732	1	50	47	7.8	8	1	62	3
3732	1	60	50	7.8	9.1	1	62	3
3732	2	53	50	7.74	7.8	1	62	3
3732	2	47	50	7.8	7.41	1	62	3
3732	2	50	60	7.8	3.45	1	62	3
3732	1	50	53	7.87	7.8	1	62	3
3732	1	50	40	6.96	7.8	1	62	3
3732	2	40	50	8.13	7.8	1	62	3
3743	2	135	165	13.65	11.38	2	28	2
3743	1	105	135	14.63	13.65	2	28	2
3743	2	135	180	18.07	13.65	2	28	2
3743	2	135	105	13.33	13.65	2	28	2
3743	1	180	135	11.7	13.65	2	28	2
3743	1	165	135	13.65	17.23	2	28	2
3743	2	90	135	13.65	7.8	2	28	2
3743	1	135	90	13.65	24.38	2	28	2
3754	2	30	40	5.07	4.23	2	44	2
3754	1	25	30	5.07	4.94	2	44	2
3754	1	35	30	4.55	5.07	2	44	2
3754	1	30	20	2.93	5.07	2	44	2
3754	2	30	35	5.46	5.07	2	44	2
3754	2	30	25	5.07	5.14	2	44	2
3754	2	20	30	7.02	5.07	2	44	2
3754	2	40	30	5.07	5.53	2	44	2
3756	1	25	15	2.73	4.68	2	28	2
3756	2	25	20	2.6	2.73	2	28	2
3756	2	15	25	2.73	0.13	2	28	2
3756	2	30	25	2.73	3.06	2	28	2
3756	2	25	30	2.73	1.89	2	28	2
3756	1	25	35	3.25	2.73	2	28	2
3756	1	20	25	2.8	2.73	2	28	2
3756	1	35	25	1.76	2.73	2	28	2
3782	1	60	75	7.28	7.02	2	45	2
3782	1	60	45	6.31	7.28	2	45	2
3782	2	60	80	13.78	7.28	2	45	2
3782	1	80	60	4.88	7.28	2	45	2
3782	2	75	60	7.28	7.8	2	45	2
3782	1	60	40	7.28	9.04	2	45	2
3782	2	45	60	8.91	7.28	2	45	2
3782	2	40	60	7.28	6.44	2	45	2
3792	2	240	220	71.5	72.15	1	55	2
3792	2	300	240	71.5	76.7	1	55	2
3792	1	240	260	73.65	71.5	1	55	2
3792	2	180	240	87.1	71.5	1	55	2
3792	1	240	300	71.5	68.9	1	55	2
3792	1	240	180	59.8	71.5	1	55	2
3792	1	220	240	71.5	71.31	1	55	2
3792	2	260	240	70.2	71.5	1	55	2
3800	2	120	150	12.22	8.32	1	67	2
3800	2	90	120	14.82	12.22	1	67	2
3800	1	150	120	12.22	18.72	1	67	2
3800	1	120	90	10.6	12.22	1	67	2
3800	1	120	100	12.22	14.37	1	67	2
3800	1	120	140	12.68	12.22	1	67	2
3800	2	140	120	11.96	12.22	1	67	2
3800	2	100	120	12.22	10.92	1	67	2
3811	1	35	38	2.47	2.28	1	53	2
3811	1	32	35	2.6	2.47	1	53	2
3811	1	35	45	3.32	2.47	1	53	2
3811	2	45	35	1.95	2.47	1	53	2
3811	1	25	35	2.47	0.72	1	53	2
3811	2	38	35	2.47	2.86	1	53	2
3811	1	35	25	2.47	4.62	1	53	2
3835	1	60	70	3.9	3.58	2	28	2
3835	1	45	60	3.9	2.73	2	28	2
3835	2	60	50	2.73	3.9	2	28	2
3835	1	75	60	0.33	3.9	2	28	2
3835	1	60	75	6.18	3.9	2	28	2
3835	2	70	60	3.9	3.97	2	28	2
3835	1	50	60	4.55	3.9	2	28	2
3835	2	60	45	3.9	4.68	2	28	2
3837	1	150	195	58.11	55.64	2	36	3
3837	2	105	150	72.74	58.11	2	36	3
3837	1	150	105	49.34	58.11	2	36	3
3837	1	150	160	59.22	58.11	2	36	3
3837	2	160	150	57.33	58.11	2	36	3
3837	2	195	150	58.11	62.01	2	36	3
3837	1	140	150	58.11	57.98	2	36	3
3837	2	150	140	58.11	58.31	2	36	3
3844	1	30	33	4.16	4.1	1	30	2
3844	1	35	30	3.06	4.16	1	30	2
3844	2	30	35	5.14	4.16	1	30	2
3844	1	25	30	4.16	3.64	1	30	2
3844	2	30	27	3.71	4.16	1	30	2
3844	1	27	30	4.36	4.16	1	30	2
3844	2	30	25	4.16	4.36	1	30	2
3846	2	12	9	0.78	0.91	1	41	2
3846	1	12	17	0.78	0.59	1	41	2
3846	2	17	12	0.78	1.3	1	41	2
3846	2	7	12	2.93	0.78	1	41	2
3846	1	12	15	1.11	0.78	1	41	2
3846	2	12	7	0.13	0.78	1	41	2
3846	2	15	12	0.52	0.78	1	41	2
3851	2	12	15	0.65	0.39	1	22	1
3851	1	15	12	0.65	1.11	1	22	1
3851	2	7	12	0.65	0.13	1	22	1
3851	2	17	12	0.52	0.65	1	22	1
3851	1	12	7	0.65	2.15	1	22	1
3851	1	9	12	0.72	0.65	1	22	1
3851	2	12	17	1.11	0.65	1	22	1
3852	2	20	23	3.9	3.51	2	56	2
3852	2	15	20	3.9	1.76	2	56	2
3852	2	23	20	3.9	4.1	2	56	2
3852	1	20	15	3.9	4.75	2	56	2
3852	1	25	20	3.38	3.9	2	56	2
3852	1	20	25	4.16	3.9	2	56	2
3852	2	20	17	3.84	3.9	2	56	2
3862	1	45	42	5.33	5.53	2	33	3
3862	1	55	45	5.33	7.28	2	33	3
3862	2	48	45	5.27	5.33	2	33	3
3862	2	45	55	5.33	2.28	2	33	3
3862	2	42	45	5.33	5.01	2	33	3
3862	2	35	45	5.85	5.33	2	33	3
3862	1	45	35	4.55	5.33	2	33	3
3864	2	45	60	6.37	4.55	2	29	2
3864	1	60	45	6.37	10.6	2	29	2
3864	2	40	45	6.37	5.98	2	29	2
3864	2	50	45	6.31	6.37	2	29	2
3864	2	30	45	7.8	6.37	2	29	2
3864	1	45	50	6.5	6.37	2	29	2
3864	1	45	40	6.37	6.89	2	29	2
3864	1	45	30	5.59	6.37	2	29	2
3901	1	25	28	3.51	3.38	2	34	2
3901	2	25	15	3.51	4.03	2	34	2
3901	1	15	25	3.51	2.54	2	34	2
3901	1	25	35	4.68	3.51	2	34	2
3901	1	35	25	0.46	3.51	2	34	2
3901	2	25	22	3.19	3.51	2	34	2
3901	1	22	25	3.71	3.51	2	34	2
3901	2	28	25	3.51	3.58	2	34	2
3914	1	7	4	0.39	0.72	1	42	2
3914	2	7	2	0.13	0.39	1	42	2
3914	1	7	12	0.39	0.13	1	42	2
3914	1	12	7	0.39	1.56	1	42	2
3914	1	7	10	0.52	0.39	1	42	2
3914	2	10	7	0.33	0.39	1	42	2
3914	1	4	7	0.39	0.13	1	42	2
3914	2	2	7	0.91	0.39	1	42	2
3917	1	15	12	0.26	0.72	2	67	1
3917	1	15	20	0.26	0.13	2	67	1
3917	1	12	15	0.26	0.13	2	67	1
3917	1	20	15	0.26	1.76	2	67	1
3917	1	15	18	0.39	0.26	2	67	1
3917	1	10	15	0.78	0.26	2	67	1
3917	2	15	10	0.07	0.26	2	67	1
3921	1	30	25	2.6	4.23	2	46	2
3921	1	27	30	2.67	2.6	2	46	2
3921	1	30	33	2.6	2.34	2	46	2
3921	1	30	35	3.12	2.6	2	46	2
3921	2	33	30	2.6	3.06	2	46	2
3921	2	35	30	2.47	2.6	2	46	2
3921	2	25	30	2.6	1.63	2	46	2
3921	2	30	27	2.54	2.6	2	46	2
3925	2	45	30	8.84	10.14	1	66	2
3925	2	45	60	12.09	8.84	1	66	2
3925	2	45	42	8.58	8.84	1	66	2
3925	1	60	45	5.92	8.84	1	66	2
3925	1	30	45	8.84	8.06	1	66	2
3925	2	42	45	9.3	8.84	1	66	2
3925	2	48	45	8.84	8.97	1	66	2
3928	1	20	23	3.12	3.06	2	62	2
3928	1	25	20	2.28	3.12	2	62	2
3928	1	23	20	3.12	3.25	2	62	2
3928	2	15	20	3.12	2.86	2	62	2
3928	1	20	15	3.12	3.58	2	62	2
3928	2	20	25	4.29	3.12	2	62	2
3928	1	20	17	2.93	3.12	2	62	2
3928	2	17	20	3.45	3.12	2	62	2
3934	1	75	85	7.28	6.96	1	63	2
3934	1	75	65	6.18	7.28	1	63	2
3934	2	55	75	7.28	5.53	1	63	2
3934	2	85	75	7.28	7.48	1	63	2
3934	2	75	95	10.73	7.28	1	63	2
3934	2	65	75	8.06	7.28	1	63	2
3934	1	95	75	0.78	7.28	1	63	2
3934	1	75	55	7.28	8.39	1	63	2
3939	2	40	55	3.25	2.47	1	64	3
3939	1	40	25	0.33	3.25	1	64	3
3939	1	55	40	3.25	4.42	1	64	3
3939	1	30	40	3.25	3.12	1	64	3
3939	2	25	40	7.8	3.25	1	64	3
3939	2	40	50	4.36	3.25	1	64	3
3939	1	50	40	2.6	3.25	1	64	3
